pair,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,l2_mean_mean,l2_mean_std,l2_mean_median
gpqa_orgn_vs_gpqa_ver1,38,26,1,1,1,0.402906,,0.402906,0.737693,,0.737693,0.1367,,0.1367,9.262479,,9.262479
gpqa_orgn_vs_gpqa_ver1,38,27,1,1,1,0.316967,,0.316967,0.681577,,0.681577,0.047698,,0.047698,11.752034,,11.752034
gpqa_orgn_vs_gpqa_ver1,38,28,1,1,1,0.170995,,0.170995,0.592968,,0.592968,0.055061,,0.055061,24.539644,,24.539644
gpqa_orgn_vs_gpqa_ver1,38,29,1,1,1,0.344591,,0.344591,0.73086,,0.73086,0.153418,,0.153418,9.139519,,9.139519
gpqa_orgn_vs_gpqa_ver1,38,30,1,1,1,0.509299,,0.509299,0.833766,,0.833766,0.03498,,0.03498,18.738761,,18.738761
gpqa_orgn_vs_gpqa_ver1,38,31,1,1,1,0.63221,,0.63221,0.887184,,0.887184,0.07669,,0.07669,19.086429,,19.086429
gpqa_orgn_vs_gpqa_ver1,38,32,1,1,1,0.667081,,0.667081,0.893632,,0.893632,0.040557,,0.040557,10.269614,,10.269614
gpqa_orgn_vs_gpqa_ver1,38,33,1,1,1,0.529792,,0.529792,0.752973,,0.752973,0.10414,,0.10414,19.189702,,19.189702
gpqa_orgn_vs_gpqa_ver1,38,34,1,1,1,0.604986,,0.604986,0.810577,,0.810577,0.106752,,0.106752,18.473578,,18.473578
gpqa_orgn_vs_gpqa_ver1,38,35,1,1,1,0.135137,,0.135137,0.594589,,0.594589,0.007971,,0.007971,24.528416,,24.528416
gpqa_orgn_vs_gpqa_ver1,38,36,1,1,1,0.15026,,0.15026,0.605143,,0.605143,0.007927,,0.007927,22.66026,,22.66026
gpqa_orgn_vs_gpqa_ver1,38,37,1,1,1,0.143923,,0.143923,0.579267,,0.579267,0.0087,,0.0087,24.48133,,24.48133
gpqa_orgn_vs_gpqa_ver1,38,38,1,1,1,0.153706,,0.153706,0.642257,,0.642257,0.0082,,0.0082,19.538396,,19.538396
gpqa_orgn_vs_gpqa_ver1,38,39,1,1,1,0.162967,,0.162967,0.602336,,0.602336,0.006778,,0.006778,21.128301,,21.128301
gpqa_orgn_vs_gpqa_ver1,39,0,1,1,1,0.382553,,0.382553,0.811261,,0.811261,0.020008,,0.020008,4.339819,,4.339819
gpqa_orgn_vs_gpqa_ver1,39,1,1,1,1,0.10775,,0.10775,0.601714,,0.601714,0.026621,,0.026621,29.786311,,29.786311
gpqa_orgn_vs_gpqa_ver1,39,2,1,1,1,0.329528,,0.329528,0.753987,,0.753987,0.014906,,0.014906,8.081351,,8.081351
gpqa_orgn_vs_gpqa_ver1,39,3,1,1,1,0.455445,,0.455445,0.827665,,0.827665,0.033763,,0.033763,5.016438,,5.016438
gpqa_orgn_vs_gpqa_ver1,39,4,1,1,1,0.224071,,0.224071,0.742097,,0.742097,0.035197,,0.035197,7.168991,,7.168991
gpqa_orgn_vs_gpqa_ver1,39,5,1,1,1,0.092297,,0.092297,0.524767,,0.524767,0.021341,,0.021341,27.870371,,27.870371
gpqa_orgn_vs_gpqa_ver1,39,6,1,1,1,0.071748,,0.071748,0.477643,,0.477643,0.012789,,0.012789,23.497223,,23.497223
gpqa_orgn_vs_gpqa_ver1,39,7,1,1,1,0.559328,,0.559328,0.808746,,0.808746,0.017946,,0.017946,5.048416,,5.048416
gpqa_orgn_vs_gpqa_ver1,39,8,1,1,1,0.142303,,0.142303,0.570638,,0.570638,0.019005,,0.019005,16.520436,,16.520436
gpqa_orgn_vs_gpqa_ver1,39,9,1,1,1,0.232407,,0.232407,0.65808,,0.65808,0.023681,,0.023681,11.645027,,11.645027
gpqa_orgn_vs_gpqa_ver1,39,10,1,1,1,0.102653,,0.102653,0.554182,,0.554182,0.007589,,0.007589,43.154898,,43.154898
gpqa_orgn_vs_gpqa_ver1,39,11,1,1,1,0.067047,,0.067047,0.506449,,0.506449,0.007437,,0.007437,53.244673,,53.244673
gpqa_orgn_vs_gpqa_ver1,39,12,1,1,1,0.100158,,0.100158,0.556483,,0.556483,0.011811,,0.011811,33.642609,,33.642609
gpqa_orgn_vs_gpqa_ver1,39,13,1,1,1,0.095018,,0.095018,0.560049,,0.560049,0.008796,,0.008796,43.180264,,43.180264
gpqa_orgn_vs_gpqa_ver1,39,14,1,1,1,0.09645,,0.09645,0.555245,,0.555245,0.006884,,0.006884,40.252927,,40.252927
gpqa_orgn_vs_gpqa_ver1,39,15,1,1,1,0.258603,,0.258603,0.64388,,0.64388,0.028319,,0.028319,10.295594,,10.295594
gpqa_orgn_vs_gpqa_ver1,39,16,1,1,1,0.353049,,0.353049,0.709366,,0.709366,0.041951,,0.041951,8.479003,,8.479003
gpqa_orgn_vs_gpqa_ver1,39,17,1,1,1,0.266422,,0.266422,0.646615,,0.646615,0.02653,,0.02653,10.048676,,10.048676
gpqa_orgn_vs_gpqa_ver1,39,18,1,1,1,0.20709,,0.20709,0.614925,,0.614925,0.018074,,0.018074,15.966298,,15.966298
gpqa_orgn_vs_gpqa_ver1,39,19,1,1,1,0.129252,,0.129252,0.519074,,0.519074,0.019501,,0.019501,22.189452,,22.189452
gpqa_orgn_vs_gpqa_ver1,39,20,1,1,1,0.160595,,0.160595,0.671897,,0.671897,0.012789,,0.012789,18.726568,,18.726568
gpqa_orgn_vs_gpqa_ver1,39,21,1,1,1,0.07578,,0.07578,0.578403,,0.578403,0.026131,,0.026131,23.464461,,23.464461
gpqa_orgn_vs_gpqa_ver1,39,22,1,1,1,0.078075,,0.078075,0.621297,,0.621297,0.015785,,0.015785,26.429475,,26.429475
gpqa_orgn_vs_gpqa_ver1,39,23,1,1,1,0.632851,,0.632851,0.884668,,0.884668,0.01439,,0.01439,7.508947,,7.508947
gpqa_orgn_vs_gpqa_ver1,39,24,1,1,1,0.07841,,0.07841,0.588795,,0.588795,0.015467,,0.015467,22.167195,,22.167195
gpqa_orgn_vs_gpqa_ver1,39,25,1,1,1,0.418998,,0.418998,0.74506,,0.74506,0.024238,,0.024238,40.971307,,40.971307
gpqa_orgn_vs_gpqa_ver1,39,26,1,1,1,0.837967,,0.837967,0.960361,,0.960361,0.027651,,0.027651,7.101614,,7.101614
gpqa_orgn_vs_gpqa_ver1,39,27,1,1,1,0.3952,,0.3952,0.71215,,0.71215,0.021664,,0.021664,39.527071,,39.527071
gpqa_orgn_vs_gpqa_ver1,39,28,1,1,1,0.78107,,0.78107,0.945196,,0.945196,0.035823,,0.035823,11.106237,,11.106237
gpqa_orgn_vs_gpqa_ver1,39,29,1,1,1,0.450444,,0.450444,0.743251,,0.743251,0.019157,,0.019157,39.224789,,39.224789
gpqa_orgn_vs_gpqa_ver1,39,30,1,1,1,0.495412,,0.495412,0.79884,,0.79884,0.029383,,0.029383,2.676748,,2.676748
gpqa_orgn_vs_gpqa_ver1,39,31,1,1,1,0.081557,,0.081557,0.496207,,0.496207,0.023679,,0.023679,25.299687,,25.299687
gpqa_orgn_vs_gpqa_ver1,39,32,1,1,1,0.744845,,0.744845,0.902384,,0.902384,0.037921,,0.037921,1.686596,,1.686596
gpqa_orgn_vs_gpqa_ver1,39,33,1,1,1,0.578709,,0.578709,0.834233,,0.834233,0.031639,,0.031639,2.167629,,2.167629
gpqa_orgn_vs_gpqa_ver1,39,34,1,1,1,0.299856,,0.299856,0.730742,,0.730742,0.026869,,0.026869,8.662049,,8.662049
gpqa_orgn_vs_gpqa_ver1,39,35,1,1,1,0.530699,,0.530699,0.766308,,0.766308,0.152856,,0.152856,23.581533,,23.581533
gpqa_orgn_vs_gpqa_ver1,39,36,1,1,1,0.482158,,0.482158,0.743125,,0.743125,0.141567,,0.141567,26.233197,,26.233197
gpqa_orgn_vs_gpqa_ver1,39,37,1,1,1,0.576073,,0.576073,0.799206,,0.799206,0.18069,,0.18069,22.748198,,22.748198
gpqa_orgn_vs_gpqa_ver1,39,38,1,1,1,0.757762,,0.757762,0.886045,,0.886045,0.295974,,0.295974,14.986948,,14.986948
gpqa_orgn_vs_gpqa_ver1,39,39,1,1,1,0.795196,,0.795196,0.91151,,0.91151,0.205838,,0.205838,14.04555,,14.04555
gsm8k_orgn_vs_gpqa_orgn,0,0,1,1,1,0.322689,,0.322689,0.68932,,0.68932,0.029417,,0.029417,0.139649,,0.139649
gsm8k_orgn_vs_gpqa_orgn,0,1,1,1,1,0.292636,,0.292636,0.687435,,0.687435,0.032275,,0.032275,0.158102,,0.158102
gsm8k_orgn_vs_gpqa_orgn,0,2,1,1,1,0.11987,,0.11987,0.611786,,0.611786,0.01832,,0.01832,0.249802,,0.249802
gsm8k_orgn_vs_gpqa_orgn,0,3,1,1,1,0.348241,,0.348241,0.706912,,0.706912,0.029701,,0.029701,0.141514,,0.141514
gsm8k_orgn_vs_gpqa_orgn,0,4,1,1,1,0.103262,,0.103262,0.653348,,0.653348,0.009529,,0.009529,0.351167,,0.351167
gsm8k_orgn_vs_gpqa_orgn,0,5,1,1,1,0.219498,,0.219498,0.572816,,0.572816,0.041187,,0.041187,0.400651,,0.400651
gsm8k_orgn_vs_gpqa_orgn,0,6,1,1,1,0.216045,,0.216045,0.538514,,0.538514,0.117933,,0.117933,0.296586,,0.296586
gsm8k_orgn_vs_gpqa_orgn,0,7,1,1,1,0.465254,,0.465254,0.791687,,0.791687,0.077468,,0.077468,0.191132,,0.191132
gsm8k_orgn_vs_gpqa_orgn,0,8,1,1,1,0.633932,,0.633932,0.86813,,0.86813,0.113421,,0.113421,0.140242,,0.140242
gsm8k_orgn_vs_gpqa_orgn,0,9,1,1,1,0.298214,,0.298214,0.670262,,0.670262,0.1385,,0.1385,0.263599,,0.263599
gsm8k_orgn_vs_gpqa_orgn,0,10,1,1,1,0.376131,,0.376131,0.742315,,0.742315,0.021925,,0.021925,0.313136,,0.313136
gsm8k_orgn_vs_gpqa_orgn,0,11,1,1,1,0.171243,,0.171243,0.703126,,0.703126,0.015624,,0.015624,0.511669,,0.511669
gsm8k_orgn_vs_gpqa_orgn,0,12,1,1,1,0.581379,,0.581379,0.814192,,0.814192,0.024616,,0.024616,0.202268,,0.202268
gsm8k_orgn_vs_gpqa_orgn,0,13,1,1,1,0.59152,,0.59152,0.875377,,0.875377,0.021539,,0.021539,0.232462,,0.232462
gsm8k_orgn_vs_gpqa_orgn,0,14,1,1,1,0.924183,,0.924183,0.969654,,0.969654,0.047287,,0.047287,0.06906,,0.06906
gsm8k_orgn_vs_gpqa_orgn,0,15,1,1,1,0.068434,,0.068434,0.676587,,0.676587,0.027939,,0.027939,0.483637,,0.483637
gsm8k_orgn_vs_gpqa_orgn,0,16,1,1,1,0.084843,,0.084843,0.629639,,0.629639,0.038361,,0.038361,0.371957,,0.371957
gsm8k_orgn_vs_gpqa_orgn,0,17,1,1,1,0.283966,,0.283966,0.774661,,0.774661,0.056711,,0.056711,0.258659,,0.258659
gsm8k_orgn_vs_gpqa_orgn,0,18,1,1,1,0.027647,,0.027647,0.703152,,0.703152,0.019467,,0.019467,0.632879,,0.632879
gsm8k_orgn_vs_gpqa_orgn,0,19,1,1,1,0.090755,,0.090755,0.606589,,0.606589,0.048081,,0.048081,0.346465,,0.346465
gsm8k_orgn_vs_gpqa_orgn,0,20,1,1,1,0.779881,,0.779881,0.90439,,0.90439,0.030043,,0.030043,0.186216,,0.186216
gsm8k_orgn_vs_gpqa_orgn,0,21,1,1,1,0.915039,,0.915039,0.972159,,0.972159,0.017941,,0.017941,0.115149,,0.115149
gsm8k_orgn_vs_gpqa_orgn,0,22,1,1,1,0.581222,,0.581222,0.801335,,0.801335,0.008191,,0.008191,0.346299,,0.346299
gsm8k_orgn_vs_gpqa_orgn,0,23,1,1,1,0.94426,,0.94426,0.98189,,0.98189,0.04061,,0.04061,0.094962,,0.094962
gsm8k_orgn_vs_gpqa_orgn,0,24,1,1,1,0.938744,,0.938744,0.979958,,0.979958,0.040479,,0.040479,0.106205,,0.106205
gsm8k_orgn_vs_gpqa_orgn,0,25,1,1,1,0.166294,,0.166294,0.691361,,0.691361,0.015879,,0.015879,0.261295,,0.261295
gsm8k_orgn_vs_gpqa_orgn,0,26,1,1,1,0.153765,,0.153765,0.616125,,0.616125,0.050339,,0.050339,0.144813,,0.144813
gsm8k_orgn_vs_gpqa_orgn,0,27,1,1,1,0.649668,,0.649668,0.920181,,0.920181,0.026764,,0.026764,0.110273,,0.110273
gsm8k_orgn_vs_gpqa_orgn,0,28,1,1,1,0.134553,,0.134553,0.60484,,0.60484,0.056854,,0.056854,0.147952,,0.147952
gsm8k_orgn_vs_gpqa_orgn,0,29,1,1,1,0.131296,,0.131296,0.57083,,0.57083,0.062418,,0.062418,0.156047,,0.156047
gsm8k_orgn_vs_gpqa_orgn,0,30,1,1,1,0.175066,,0.175066,0.576342,,0.576342,0.032254,,0.032254,0.210186,,0.210186
gsm8k_orgn_vs_gpqa_orgn,0,31,1,1,1,0.143423,,0.143423,0.574274,,0.574274,0.022715,,0.022715,0.230061,,0.230061
gsm8k_orgn_vs_gpqa_orgn,0,32,1,1,1,0.140499,,0.140499,0.638545,,0.638545,0.013905,,0.013905,0.358773,,0.358773
gsm8k_orgn_vs_gpqa_orgn,0,33,1,1,1,0.638157,,0.638157,0.870586,,0.870586,0.054714,,0.054714,0.089843,,0.089843
gsm8k_orgn_vs_gpqa_orgn,0,34,1,1,1,0.17203,,0.17203,0.712285,,0.712285,0.009364,,0.009364,0.33386,,0.33386
gsm8k_orgn_vs_gpqa_orgn,0,35,1,1,1,0.496648,,0.496648,0.800842,,0.800842,0.037308,,0.037308,0.237192,,0.237192
gsm8k_orgn_vs_gpqa_orgn,0,36,1,1,1,0.28946,,0.28946,0.743559,,0.743559,0.011803,,0.011803,0.37376,,0.37376
gsm8k_orgn_vs_gpqa_orgn,0,37,1,1,1,0.769979,,0.769979,0.91775,,0.91775,0.037904,,0.037904,0.143458,,0.143458
gsm8k_orgn_vs_gpqa_orgn,0,38,1,1,1,0.739132,,0.739132,0.904487,,0.904487,0.044926,,0.044926,0.159084,,0.159084
gsm8k_orgn_vs_gpqa_orgn,0,39,1,1,1,0.809949,,0.809949,0.926942,,0.926942,0.051995,,0.051995,0.12549,,0.12549
gsm8k_orgn_vs_gpqa_orgn,1,0,1,1,1,0.229952,,0.229952,0.697713,,0.697713,0.032964,,0.032964,0.263999,,0.263999
gsm8k_orgn_vs_gpqa_orgn,1,1,1,1,1,0.3223,,0.3223,0.764929,,0.764929,0.027901,,0.027901,0.330806,,0.330806
gsm8k_orgn_vs_gpqa_orgn,1,2,1,1,1,0.124854,,0.124854,0.698386,,0.698386,0.010745,,0.010745,0.401805,,0.401805
gsm8k_orgn_vs_gpqa_orgn,1,3,1,1,1,0.020539,,0.020539,0.543726,,0.543726,0.015752,,0.015752,0.370832,,0.370832
gsm8k_orgn_vs_gpqa_orgn,1,4,1,1,1,0.077303,,0.077303,0.676042,,0.676042,0.007909,,0.007909,0.478306,,0.478306
gsm8k_orgn_vs_gpqa_orgn,1,5,1,1,1,0.715759,,0.715759,0.868287,,0.868287,0.086432,,0.086432,0.18783,,0.18783
gsm8k_orgn_vs_gpqa_orgn,1,6,1,1,1,0.847371,,0.847371,0.941785,,0.941785,0.074295,,0.074295,0.111188,,0.111188
gsm8k_orgn_vs_gpqa_orgn,1,7,1,1,1,0.852168,,0.852168,0.943274,,0.943274,0.120081,,0.120081,0.116523,,0.116523
gsm8k_orgn_vs_gpqa_orgn,1,8,1,1,1,0.793453,,0.793453,0.910759,,0.910759,0.156366,,0.156366,0.148776,,0.148776
gsm8k_orgn_vs_gpqa_orgn,1,9,1,1,1,0.851279,,0.851279,0.955194,,0.955194,0.111165,,0.111165,0.116004,,0.116004
gsm8k_orgn_vs_gpqa_orgn,1,10,1,1,1,0.136689,,0.136689,0.569368,,0.569368,0.042903,,0.042903,0.263371,,0.263371
gsm8k_orgn_vs_gpqa_orgn,1,11,1,1,1,0.183047,,0.183047,0.563087,,0.563087,0.047558,,0.047558,0.245057,,0.245057
gsm8k_orgn_vs_gpqa_orgn,1,12,1,1,1,0.874665,,0.874665,0.970834,,0.970834,0.04959,,0.04959,0.128999,,0.128999
gsm8k_orgn_vs_gpqa_orgn,1,13,1,1,1,0.056233,,0.056233,0.598679,,0.598679,0.040964,,0.040964,0.372871,,0.372871
gsm8k_orgn_vs_gpqa_orgn,1,14,1,1,1,0.199284,,0.199284,0.641676,,0.641676,0.074922,,0.074922,0.259803,,0.259803
gsm8k_orgn_vs_gpqa_orgn,1,15,1,1,1,0.122363,,0.122363,0.666507,,0.666507,0.109885,,0.109885,0.202606,,0.202606
gsm8k_orgn_vs_gpqa_orgn,1,16,1,1,1,0.779722,,0.779722,0.933676,,0.933676,0.164621,,0.164621,0.087464,,0.087464
gsm8k_orgn_vs_gpqa_orgn,1,17,1,1,1,0.174215,,0.174215,0.736717,,0.736717,0.061902,,0.061902,0.337796,,0.337796
gsm8k_orgn_vs_gpqa_orgn,1,18,1,1,1,0.274688,,0.274688,0.750709,,0.750709,0.066708,,0.066708,0.186198,,0.186198
gsm8k_orgn_vs_gpqa_orgn,1,19,1,1,1,0.109308,,0.109308,0.618192,,0.618192,0.082633,,0.082633,0.315759,,0.315759
gsm8k_orgn_vs_gpqa_orgn,1,20,1,1,1,0.039715,,0.039715,0.522891,,0.522891,0.027467,,0.027467,0.382731,,0.382731
gsm8k_orgn_vs_gpqa_orgn,1,21,1,1,1,0.033644,,0.033644,0.565245,,0.565245,0.019435,,0.019435,0.46649,,0.46649
gsm8k_orgn_vs_gpqa_orgn,1,22,1,1,1,0.093736,,0.093736,0.671485,,0.671485,0.012499,,0.012499,0.420699,,0.420699
gsm8k_orgn_vs_gpqa_orgn,1,23,1,1,1,0.325191,,0.325191,0.800051,,0.800051,0.047116,,0.047116,0.282599,,0.282599
gsm8k_orgn_vs_gpqa_orgn,1,24,1,1,1,0.256444,,0.256444,0.731906,,0.731906,0.026116,,0.026116,0.283097,,0.283097
gsm8k_orgn_vs_gpqa_orgn,1,25,1,1,1,0.323967,,0.323967,0.742356,,0.742356,0.165461,,0.165461,0.17324,,0.17324
gsm8k_orgn_vs_gpqa_orgn,1,26,1,1,1,0.087607,,0.087607,0.654104,,0.654104,0.038839,,0.038839,0.204102,,0.204102
gsm8k_orgn_vs_gpqa_orgn,1,27,1,1,1,0.281554,,0.281554,0.693118,,0.693118,0.046402,,0.046402,0.161625,,0.161625
gsm8k_orgn_vs_gpqa_orgn,1,28,1,1,1,0.099334,,0.099334,0.616075,,0.616075,0.020356,,0.020356,0.263899,,0.263899
gsm8k_orgn_vs_gpqa_orgn,1,29,1,1,1,0.369329,,0.369329,0.790375,,0.790375,0.106289,,0.106289,0.129258,,0.129258
gsm8k_orgn_vs_gpqa_orgn,1,30,1,1,1,0.05083,,0.05083,0.531062,,0.531062,0.048444,,0.048444,0.467382,,0.467382
gsm8k_orgn_vs_gpqa_orgn,1,31,1,1,1,0.113532,,0.113532,0.573483,,0.573483,0.048172,,0.048172,0.28946,,0.28946
gsm8k_orgn_vs_gpqa_orgn,1,32,1,1,1,0.247841,,0.247841,0.717422,,0.717422,0.02746,,0.02746,0.242678,,0.242678
gsm8k_orgn_vs_gpqa_orgn,1,33,1,1,1,0.03625,,0.03625,0.485934,,0.485934,0.03084,,0.03084,0.373448,,0.373448
gsm8k_orgn_vs_gpqa_orgn,1,34,1,1,1,0.074087,,0.074087,0.562465,,0.562465,0.051821,,0.051821,0.429761,,0.429761
gsm8k_orgn_vs_gpqa_orgn,1,35,1,1,1,0.82773,,0.82773,0.954131,,0.954131,0.115802,,0.115802,0.109223,,0.109223
gsm8k_orgn_vs_gpqa_orgn,1,36,1,1,1,0.51898,,0.51898,0.887143,,0.887143,0.027011,,0.027011,0.298503,,0.298503
gsm8k_orgn_vs_gpqa_orgn,1,37,1,1,1,0.579742,,0.579742,0.916536,,0.916536,0.035443,,0.035443,0.241546,,0.241546
gsm8k_orgn_vs_gpqa_orgn,1,38,1,1,1,0.719519,,0.719519,0.908326,,0.908326,0.053241,,0.053241,0.147267,,0.147267
gsm8k_orgn_vs_gpqa_orgn,1,39,1,1,1,0.673858,,0.673858,0.923946,,0.923946,0.059657,,0.059657,0.199305,,0.199305
gsm8k_orgn_vs_gpqa_orgn,2,0,1,1,1,0.20869,,0.20869,0.662002,,0.662002,0.059926,,0.059926,0.350467,,0.350467
gsm8k_orgn_vs_gpqa_orgn,2,1,1,1,1,0.460795,,0.460795,0.822655,,0.822655,0.181737,,0.181737,0.189759,,0.189759
gsm8k_orgn_vs_gpqa_orgn,2,2,1,1,1,0.56048,,0.56048,0.866582,,0.866582,0.116325,,0.116325,0.195842,,0.195842
gsm8k_orgn_vs_gpqa_orgn,2,3,1,1,1,0.144671,,0.144671,0.582074,,0.582074,0.148639,,0.148639,0.430829,,0.430829
gsm8k_orgn_vs_gpqa_orgn,2,4,1,1,1,0.350288,,0.350288,0.635643,,0.635643,0.289479,,0.289479,0.31308,,0.31308
gsm8k_orgn_vs_gpqa_orgn,2,5,1,1,1,0.188232,,0.188232,0.629652,,0.629652,0.024055,,0.024055,0.295442,,0.295442
gsm8k_orgn_vs_gpqa_orgn,2,6,1,1,1,0.082079,,0.082079,0.574731,,0.574731,0.054057,,0.054057,0.62797,,0.62797
gsm8k_orgn_vs_gpqa_orgn,2,7,1,1,1,0.085842,,0.085842,0.608386,,0.608386,0.035615,,0.035615,0.534465,,0.534465
gsm8k_orgn_vs_gpqa_orgn,2,8,1,1,1,0.244517,,0.244517,0.650402,,0.650402,0.029206,,0.029206,0.248515,,0.248515
gsm8k_orgn_vs_gpqa_orgn,2,9,1,1,1,0.133053,,0.133053,0.61308,,0.61308,0.120274,,0.120274,0.410326,,0.410326
gsm8k_orgn_vs_gpqa_orgn,2,10,1,1,1,0.262067,,0.262067,0.615093,,0.615093,0.092327,,0.092327,0.210034,,0.210034
gsm8k_orgn_vs_gpqa_orgn,2,11,1,1,1,0.166255,,0.166255,0.592767,,0.592767,0.060267,,0.060267,0.246041,,0.246041
gsm8k_orgn_vs_gpqa_orgn,2,12,1,1,1,0.132819,,0.132819,0.566147,,0.566147,0.022477,,0.022477,0.319317,,0.319317
gsm8k_orgn_vs_gpqa_orgn,2,13,1,1,1,0.078682,,0.078682,0.437993,,0.437993,0.06486,,0.06486,0.357779,,0.357779
gsm8k_orgn_vs_gpqa_orgn,2,14,1,1,1,0.099316,,0.099316,0.504106,,0.504106,0.058216,,0.058216,0.311389,,0.311389
gsm8k_orgn_vs_gpqa_orgn,2,15,1,1,1,0.100791,,0.100791,0.549007,,0.549007,0.024238,,0.024238,0.424265,,0.424265
gsm8k_orgn_vs_gpqa_orgn,2,16,1,1,1,0.078883,,0.078883,0.541285,,0.541285,0.007712,,0.007712,0.45635,,0.45635
gsm8k_orgn_vs_gpqa_orgn,2,17,1,1,1,0.047967,,0.047967,0.49271,,0.49271,0.012441,,0.012441,0.406175,,0.406175
gsm8k_orgn_vs_gpqa_orgn,2,18,1,1,1,0.048596,,0.048596,0.551569,,0.551569,0.010088,,0.010088,0.532022,,0.532022
gsm8k_orgn_vs_gpqa_orgn,2,19,1,1,1,0.033784,,0.033784,0.486527,,0.486527,0.007696,,0.007696,0.666586,,0.666586
gsm8k_orgn_vs_gpqa_orgn,2,20,1,1,1,0.070608,,0.070608,0.575804,,0.575804,0.024545,,0.024545,0.44587,,0.44587
gsm8k_orgn_vs_gpqa_orgn,2,21,1,1,1,0.056016,,0.056016,0.544901,,0.544901,0.027415,,0.027415,0.444552,,0.444552
gsm8k_orgn_vs_gpqa_orgn,2,22,1,1,1,0.08423,,0.08423,0.633642,,0.633642,0.024481,,0.024481,0.520625,,0.520625
gsm8k_orgn_vs_gpqa_orgn,2,23,1,1,1,0.087379,,0.087379,0.622484,,0.622484,0.035533,,0.035533,0.456873,,0.456873
gsm8k_orgn_vs_gpqa_orgn,2,24,1,1,1,0.130324,,0.130324,0.646216,,0.646216,0.029492,,0.029492,0.385418,,0.385418
gsm8k_orgn_vs_gpqa_orgn,2,25,1,1,1,0.212023,,0.212023,0.599934,,0.599934,0.020363,,0.020363,0.267826,,0.267826
gsm8k_orgn_vs_gpqa_orgn,2,26,1,1,1,0.087407,,0.087407,0.520481,,0.520481,0.017144,,0.017144,0.503706,,0.503706
gsm8k_orgn_vs_gpqa_orgn,2,27,1,1,1,0.137269,,0.137269,0.602192,,0.602192,0.01041,,0.01041,0.426436,,0.426436
gsm8k_orgn_vs_gpqa_orgn,2,28,1,1,1,0.233588,,0.233588,0.63495,,0.63495,0.015238,,0.015238,0.384716,,0.384716
gsm8k_orgn_vs_gpqa_orgn,2,29,1,1,1,0.043432,,0.043432,0.533233,,0.533233,0.032855,,0.032855,0.744486,,0.744486
gsm8k_orgn_vs_gpqa_orgn,2,30,1,1,1,0.293335,,0.293335,0.625983,,0.625983,0.085552,,0.085552,0.154909,,0.154909
gsm8k_orgn_vs_gpqa_orgn,2,31,1,1,1,0.19715,,0.19715,0.61437,,0.61437,0.045848,,0.045848,0.161808,,0.161808
gsm8k_orgn_vs_gpqa_orgn,2,32,1,1,1,0.25283,,0.25283,0.6146,,0.6146,0.04608,,0.04608,0.165263,,0.165263
gsm8k_orgn_vs_gpqa_orgn,2,33,1,1,1,0.190637,,0.190637,0.546945,,0.546945,0.067178,,0.067178,0.199567,,0.199567
gsm8k_orgn_vs_gpqa_orgn,2,34,1,1,1,0.275054,,0.275054,0.621373,,0.621373,0.070956,,0.070956,0.147402,,0.147402
gsm8k_orgn_vs_gpqa_orgn,2,35,1,1,1,0.095638,,0.095638,0.568819,,0.568819,0.033566,,0.033566,0.33464,,0.33464
gsm8k_orgn_vs_gpqa_orgn,2,36,1,1,1,0.128261,,0.128261,0.602165,,0.602165,0.029869,,0.029869,0.291759,,0.291759
gsm8k_orgn_vs_gpqa_orgn,2,37,1,1,1,0.216747,,0.216747,0.668818,,0.668818,0.045898,,0.045898,0.183621,,0.183621
gsm8k_orgn_vs_gpqa_orgn,2,38,1,1,1,0.134508,,0.134508,0.664904,,0.664904,0.047378,,0.047378,0.367955,,0.367955
gsm8k_orgn_vs_gpqa_orgn,2,39,1,1,1,0.139484,,0.139484,0.654567,,0.654567,0.048047,,0.048047,0.416025,,0.416025
gsm8k_orgn_vs_gpqa_orgn,3,0,1,1,1,0.18228,,0.18228,0.651821,,0.651821,0.06287,,0.06287,0.458575,,0.458575
gsm8k_orgn_vs_gpqa_orgn,3,1,1,1,1,0.170235,,0.170235,0.624927,,0.624927,0.054665,,0.054665,0.561654,,0.561654
gsm8k_orgn_vs_gpqa_orgn,3,2,1,1,1,0.406591,,0.406591,0.798235,,0.798235,0.032183,,0.032183,0.357789,,0.357789
gsm8k_orgn_vs_gpqa_orgn,3,3,1,1,1,0.268825,,0.268825,0.675165,,0.675165,0.080922,,0.080922,0.307753,,0.307753
gsm8k_orgn_vs_gpqa_orgn,3,4,1,1,1,0.198556,,0.198556,0.668297,,0.668297,0.031987,,0.031987,0.532001,,0.532001
gsm8k_orgn_vs_gpqa_orgn,3,5,1,1,1,0.161904,,0.161904,0.573352,,0.573352,0.015406,,0.015406,0.472035,,0.472035
gsm8k_orgn_vs_gpqa_orgn,3,6,1,1,1,0.256462,,0.256462,0.650311,,0.650311,0.05287,,0.05287,0.341984,,0.341984
gsm8k_orgn_vs_gpqa_orgn,3,7,1,1,1,0.139978,,0.139978,0.530507,,0.530507,0.009247,,0.009247,0.508931,,0.508931
