pair,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,l2_mean_mean,l2_mean_std,l2_mean_median
gsm8k_orgn_vs_gpqa_orgn,38,23,1,1,1,0.051211,,0.051211,0.343835,,0.343835,0.03792,,0.03792,28.336138,,28.336138
gsm8k_orgn_vs_gpqa_orgn,36,11,1,1,1,0.095617,,0.095617,0.361342,,0.361342,0.036316,,0.036316,27.865798,,27.865798
gsm8k_orgn_vs_gpqa_orgn,36,15,1,1,1,0.259685,,0.259685,0.539354,,0.539354,0.097033,,0.097033,27.705836,,27.705836
gsm8k_orgn_vs_gpqa_orgn,39,6,1,1,1,0.037471,,0.037471,0.339289,,0.339289,0.0428,,0.0428,27.435135,,27.435135
gsm8k_orgn_vs_gpqa_orgn,39,5,1,1,1,0.059355,,0.059355,0.33754,,0.33754,0.064795,,0.064795,26.597975,,26.597975
gsm8k_orgn_vs_gpqa_ver1,39,11,1,1,1,0.044883,,0.044883,0.388461,,0.388461,0.030383,,0.030383,49.150261,,49.150261
gsm8k_orgn_vs_gpqa_ver1,38,20,1,1,1,0.044484,,0.044484,0.309642,,0.309642,0.03181,,0.03181,43.061829,,43.061829
gsm8k_orgn_vs_gpqa_ver1,38,22,1,1,1,0.040086,,0.040086,0.322186,,0.322186,0.060521,,0.060521,41.381869,,41.381869
gsm8k_orgn_vs_gpqa_ver1,38,0,1,1,1,0.515645,,0.515645,0.699833,,0.699833,0.097181,,0.097181,41.273463,,41.273463
gsm8k_orgn_vs_gpqa_ver1,39,13,1,1,1,0.07216,,0.07216,0.413987,,0.413987,0.04252,,0.04252,37.769505,,37.769505
gsm8k_orgn_vs_gpqa_ver1,39,10,1,1,1,0.079807,,0.079807,0.412591,,0.412591,0.052163,,0.052163,37.044893,,37.044893
gsm8k_orgn_vs_gpqa_ver1,39,25,1,1,1,0.391333,,0.391333,0.663855,,0.663855,0.168005,,0.168005,36.99892,,36.99892
gsm8k_orgn_vs_gpqa_ver1,39,29,1,1,1,0.420038,,0.420038,0.622036,,0.622036,0.091741,,0.091741,35.95216,,35.95216
gsm8k_orgn_vs_gpqa_ver1,39,27,1,1,1,0.388851,,0.388851,0.620776,,0.620776,0.049728,,0.049728,35.084651,,35.084651
gsm8k_orgn_vs_gpqa_ver1,38,16,1,1,1,0.058834,,0.058834,0.323471,,0.323471,0.058114,,0.058114,33.690661,,33.690661
gsm8k_orgn_vs_gpqa_ver1,39,14,1,1,1,0.08539,,0.08539,0.436254,,0.436254,0.065971,,0.065971,32.840114,,32.840114
gsm8k_orgn_vs_gpqa_ver1,39,1,1,1,1,0.060865,,0.060865,0.321152,,0.321152,0.073224,,0.073224,30.489515,,30.489515
gsm8k_orgn_vs_gpqa_ver1,39,12,1,1,1,0.079668,,0.079668,0.428901,,0.428901,0.031842,,0.031842,30.469613,,30.469613
gsm8k_orgn_vs_gpqa_ver1,36,15,1,1,1,0.171999,,0.171999,0.406507,,0.406507,0.165434,,0.165434,28.586363,,28.586363
gsm8k_orgn_vs_gpqa_ver1,38,23,1,1,1,0.046262,,0.046262,0.336968,,0.336968,0.042193,,0.042193,28.415416,,28.415416
gsm8k_orgn_vs_gpqa_ver1,39,36,1,1,1,0.438258,,0.438258,0.634597,,0.634597,0.300847,,0.300847,27.892886,,27.892886
gsm8k_orgn_vs_gpqa_ver1,36,31,1,1,1,0.04653,,0.04653,0.378065,,0.378065,0.044334,,0.044334,27.80428,,27.80428
gsm8k_orgn_vs_gpqa_ver1,39,5,1,1,1,0.048882,,0.048882,0.298812,,0.298812,0.078485,,0.078485,27.577959,,27.577959
gsm8k_orgn_vs_gpqa_ver1,38,24,1,1,1,0.054435,,0.054435,0.347198,,0.347198,0.042823,,0.042823,26.999602,,26.999602
gsm8k_orgn_vs_gpqa_ver1,39,6,1,1,1,0.029529,,0.029529,0.322476,,0.322476,0.059791,,0.059791,26.427888,,26.427888
gsm8k_orgn_vs_gsm8k_ver1,39,11,1,1,1,0.069596,,0.069596,0.419181,,0.419181,0.023474,,0.023474,42.926206,,42.926206
gsm8k_orgn_vs_gsm8k_ver1,38,20,1,1,1,0.063727,,0.063727,0.396304,,0.396304,0.025557,,0.025557,35.419332,,35.419332
gsm8k_orgn_vs_gsm8k_ver1,38,0,1,1,1,0.563736,,0.563736,0.765854,,0.765854,0.077795,,0.077795,35.012705,,35.012705
gsm8k_orgn_vs_gsm8k_ver1,38,22,1,1,1,0.07396,,0.07396,0.453745,,0.453745,0.023931,,0.023931,32.572914,,32.572914
gsm8k_orgn_vs_gsm8k_ver1,39,13,1,1,1,0.113971,,0.113971,0.475507,,0.475507,0.028832,,0.028832,29.775229,,29.775229
gsm8k_orgn_vs_gsm8k_ver1,39,10,1,1,1,0.121381,,0.121381,0.457517,,0.457517,0.029352,,0.029352,28.932728,,28.932728
gsm8k_orgn_vs_gsm8k_ver1,39,29,1,1,1,0.474899,,0.474899,0.689129,,0.689129,0.052417,,0.052417,28.844282,,28.844282
gsm8k_orgn_vs_gsm8k_ver1,38,16,1,1,1,0.077555,,0.077555,0.482057,,0.482057,0.036947,,0.036947,28.515891,,28.515891
gsm8k_orgn_vs_gsm8k_ver1,39,1,1,1,1,0.118977,,0.118977,0.551846,,0.551846,0.041859,,0.041859,28.397024,,28.397024
gsm8k_orgn_vs_gsm8k_ver1,36,31,1,1,1,0.133597,,0.133597,0.504324,,0.504324,0.028022,,0.028022,28.186654,,28.186654
gsm8k_orgn_vs_gsm8k_ver1,39,27,1,1,1,0.439991,,0.439991,0.679199,,0.679199,0.118126,,0.118126,27.745556,,27.745556
gsm8k_orgn_vs_gsm8k_ver1,39,12,1,1,1,0.121288,,0.121288,0.483437,,0.483437,0.030431,,0.030431,26.92682,,26.92682
gsm8k_orgn_vs_gsm8k_ver1,39,6,1,1,1,0.079619,,0.079619,0.418456,,0.418456,0.031548,,0.031548,26.65445,,26.65445
gsm8k_orgn_vs_gsm8k_ver1,39,21,1,1,1,0.107657,,0.107657,0.542266,,0.542266,0.03291,,0.03291,26.06346,,26.06346
gsm8k_orgn_vs_gsm8k_ver1,39,36,1,1,1,0.543305,,0.543305,0.749886,,0.749886,0.207931,,0.207931,25.214718,,25.214718
gsm8k_orgn_vs_gsm8k_ver1,39,25,1,1,1,0.49925,,0.49925,0.743448,,0.743448,0.04723,,0.04723,25.209114,,25.209114
gsm8k_orgn_vs_gsm8k_ver1,36,11,1,1,1,0.145199,,0.145199,0.461622,,0.461622,0.021306,,0.021306,25.05581,,25.05581
gsm8k_orgn_vs_gsm8k_ver1,39,5,1,1,1,0.129126,,0.129126,0.46906,,0.46906,0.036679,,0.036679,24.541538,,24.541538
gsm8k_orgn_vs_gsm8k_ver1,39,35,1,1,1,0.534737,,0.534737,0.732112,,0.732112,0.21319,,0.21319,24.205793,,24.205793
gsm8k_orgn_vs_gsm8k_ver1,39,31,1,1,1,0.090732,,0.090732,0.413813,,0.413813,0.039134,,0.039134,24.13514,,24.13514
gsm8k_ver1_vs_gpqa_orgn,39,11,1,1,1,0.048113,,0.048113,0.365259,,0.365259,0.040828,,0.040828,48.37012,,48.37012
gsm8k_ver1_vs_gpqa_orgn,38,20,1,1,1,0.031165,,0.031165,0.29988,,0.29988,0.059355,,0.059355,43.130316,,43.130316
gsm8k_ver1_vs_gpqa_orgn,38,22,1,1,1,0.032712,,0.032712,0.318806,,0.318806,0.076574,,0.076574,42.076641,,42.076641
gsm8k_ver1_vs_gpqa_orgn,38,0,1,1,1,0.48558,,0.48558,0.683558,,0.683558,0.100037,,0.100037,39.892818,,39.892818
gsm8k_ver1_vs_gpqa_orgn,39,13,1,1,1,0.077219,,0.077219,0.415773,,0.415773,0.062201,,0.062201,36.870655,,36.870655
gsm8k_ver1_vs_gpqa_orgn,39,10,1,1,1,0.084656,,0.084656,0.400206,,0.400206,0.051078,,0.051078,36.698485,,36.698485
gsm8k_ver1_vs_gpqa_orgn,39,29,1,1,1,0.427097,,0.427097,0.621618,,0.621618,0.10094,,0.10094,35.122093,,35.122093
gsm8k_ver1_vs_gpqa_orgn,39,27,1,1,1,0.385661,,0.385661,0.641962,,0.641962,0.1726,,0.1726,34.558853,,34.558853
gsm8k_ver1_vs_gpqa_orgn,39,25,1,1,1,0.424196,,0.424196,0.657727,,0.657727,0.087609,,0.087609,33.68649,,33.68649
gsm8k_ver1_vs_gpqa_orgn,39,14,1,1,1,0.095673,,0.095673,0.438148,,0.438148,0.082445,,0.082445,32.71229,,32.71229
gsm8k_ver1_vs_gpqa_orgn,38,16,1,1,1,0.039201,,0.039201,0.323818,,0.323818,0.057986,,0.057986,32.578093,,32.578093
gsm8k_ver1_vs_gpqa_orgn,39,12,1,1,1,0.081203,,0.081203,0.420092,,0.420092,0.057028,,0.057028,31.165928,,31.165928
gsm8k_ver1_vs_gpqa_orgn,39,1,1,1,1,0.051406,,0.051406,0.316488,,0.316488,0.080908,,0.080908,29.513959,,29.513959
gsm8k_ver1_vs_gpqa_orgn,36,15,1,1,1,0.171093,,0.171093,0.41669,,0.41669,0.150492,,0.150492,28.409405,,28.409405
gsm8k_ver1_vs_gpqa_orgn,38,24,1,1,1,0.02438,,0.02438,0.35375,,0.35375,0.121529,,0.121529,27.798667,,27.798667
gsm8k_ver1_vs_gpqa_orgn,39,36,1,1,1,0.432812,,0.432812,0.620938,,0.620938,0.255922,,0.255922,27.523836,,27.523836
gsm8k_ver1_vs_gpqa_orgn,36,11,1,1,1,0.085941,,0.085941,0.340408,,0.340408,0.041422,,0.041422,27.463706,,27.463706
gsm8k_ver1_vs_gpqa_orgn,38,23,1,1,1,0.033534,,0.033534,0.340454,,0.340454,0.063075,,0.063075,27.403838,,27.403838
gsm8k_ver1_vs_gpqa_orgn,36,31,1,1,1,0.030086,,0.030086,0.406301,,0.406301,0.078698,,0.078698,27.360415,,27.360415
gsm8k_ver1_vs_gpqa_orgn,39,5,1,1,1,0.064232,,0.064232,0.314086,,0.314086,0.060379,,0.060379,26.402065,,26.402065
gsm8k_ver1_vs_gpqa_ver1,39,11,1,1,1,0.057933,,0.057933,0.381429,,0.381429,0.034011,,0.034011,47.771479,,47.771479
gsm8k_ver1_vs_gpqa_ver1,38,20,1,1,1,0.029353,,0.029353,0.30944,,0.30944,0.044197,,0.044197,41.919456,,41.919456
gsm8k_ver1_vs_gpqa_ver1,38,22,1,1,1,0.032196,,0.032196,0.319205,,0.319205,0.07477,,0.07477,41.200832,,41.200832
gsm8k_ver1_vs_gpqa_ver1,38,0,1,1,1,0.500598,,0.500598,0.705821,,0.705821,0.080293,,0.080293,38.876311,,38.876311
gsm8k_ver1_vs_gpqa_ver1,39,10,1,1,1,0.094295,,0.094295,0.423594,,0.423594,0.048473,,0.048473,36.786093,,36.786093
gsm8k_ver1_vs_gpqa_ver1,39,13,1,1,1,0.09467,,0.09467,0.438167,,0.438167,0.051797,,0.051797,36.660461,,36.660461
gsm8k_ver1_vs_gpqa_ver1,39,25,1,1,1,0.415437,,0.415437,0.659815,,0.659815,0.125336,,0.125336,36.4958,,36.4958
gsm8k_ver1_vs_gpqa_ver1,39,29,1,1,1,0.447942,,0.447942,0.652104,,0.652104,0.083392,,0.083392,34.579737,,34.579737
gsm8k_ver1_vs_gpqa_ver1,38,16,1,1,1,0.052834,,0.052834,0.353278,,0.353278,0.059489,,0.059489,32.653909,,32.653909
gsm8k_ver1_vs_gpqa_ver1,39,14,1,1,1,0.106779,,0.106779,0.461043,,0.461043,0.080719,,0.080719,32.312526,,32.312526
gsm8k_ver1_vs_gpqa_ver1,39,27,1,1,1,0.440034,,0.440034,0.710496,,0.710496,0.097768,,0.097768,31.179366,,31.179366
gsm8k_ver1_vs_gpqa_ver1,36,31,1,1,1,0.05414,,0.05414,0.403863,,0.403863,0.051541,,0.051541,29.278208,,29.278208
gsm8k_ver1_vs_gpqa_ver1,39,1,1,1,1,0.070063,,0.070063,0.341014,,0.341014,0.06872,,0.06872,29.115053,,29.115053
gsm8k_ver1_vs_gpqa_ver1,39,12,1,1,1,0.10614,,0.10614,0.443061,,0.443061,0.040758,,0.040758,28.663759,,28.663759
gsm8k_ver1_vs_gpqa_ver1,38,23,1,1,1,0.035597,,0.035597,0.352937,,0.352937,0.065871,,0.065871,27.428618,,27.428618
gsm8k_ver1_vs_gpqa_ver1,36,15,1,1,1,0.251779,,0.251779,0.566855,,0.566855,0.088888,,0.088888,27.251179,,27.251179
gsm8k_ver1_vs_gpqa_ver1,39,5,1,1,1,0.074469,,0.074469,0.329946,,0.329946,0.060565,,0.060565,27.1094,,27.1094
gsm8k_ver1_vs_gpqa_ver1,38,19,1,1,1,0.047995,,0.047995,0.370912,,0.370912,0.052806,,0.052806,26.339245,,26.339245
gsm8k_ver1_vs_gpqa_ver1,39,21,1,1,1,0.06754,,0.06754,0.360583,,0.360583,0.053673,,0.053673,26.321216,,26.321216
gsm8k_ver1_vs_gpqa_ver1,36,11,1,1,1,0.087606,,0.087606,0.354422,,0.354422,0.035452,,0.035452,25.672105,,25.672105
